Time LHx LHy LHz LSx LSy LSz RHx RHy RHz RSx RSy RSz LEx LEy LEz CSx CSy CSz REx REy REz v1 v2 v3 v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24
1529 -61.605752 -29.582745 240.817523 -62.066776 31.342474 259.342027 -20.762315 -29.624987 245.464349 -26.992223 31.503537 266.361928 -68.990749 5.771379 254.094434 -43.837789 65.182495 264.311671 -21.371529 3.120075 262.490606 0 0 0 0 0.000243 0 0 2.66135 -4.187567 -144.232236 135.857103 -152.613873 157.936573 -153.259268 118.582886 -103.84581 151.642841 -69.849324 -62.529222 -23.210494 -27.4896 78.963145 89.060292 0
1565 -61.580151 -29.582807 240.782905 -62.065768 31.340507 259.334588 -20.753026 -29.626533 245.453978 -26.990217 31.506115 266.360211 -68.982357 5.769421 254.080224 -43.8434 65.179467 264.321733 -21.367246 3.124138 262.481546 0 0 0 0 0.000172 0 0 2.679553 -4.190812 -144.230096 135.848471 -152.593312 157.952418 -153.177982 118.559215 -103.932054 151.66378 -69.816254 -62.531244 -23.254449 -27.487819 78.935342 89.054323 0
1601 -61.555171 -29.583791 240.749907 -62.064552 31.339017 259.327984 -20.746087 -29.626709 245.446277 -26.988506 31.508252 266.358852 -68.974417 5.768042 254.066873 -43.850496 65.186024 264.340138 -21.363276 3.128192 262.472677 0 0 0 0 0.000138 0 0 2.694057 -4.193304 -144.226975 135.840367 -152.581026 157.96914 -153.082696 118.532845 -104.034909 151.694028 -69.788595 -62.53352 -23.291397 -27.485852 78.911746 89.046697 0
1633 -61.545932 -29.484341 240.737104 -62.063628 31.338388 259.32219 -20.739579 -29.626587 245.438838 -26.987043 31.510174 266.357684 -68.965441 5.765958 254.054141 -43.857613 65.195918 264.364648 -21.359992 3.131698 262.461662 0 0 0 0 0.000159 0 0 2.709157 -4.194572 -144.224523 135.835379 -152.568562 157.986876 -152.991484 118.507613 -104.130577 151.715691 -69.762757 -62.538196 -23.326426 -27.481363 78.888733 89.042172 0
1667 -61.530244 -29.469055 240.717125 -62.063026 31.337351 259.316301 -20.732906 -29.626349 245.430708 -26.985779 31.511879 266.356683 -68.956476 5.763108 254.042268 -43.864101 65.205896 264.388585 -21.356992 3.134878 262.45153 0 0 0 0 0.000294 0 0 2.732633 -4.192344 -144.216143 135.831455 -152.546416 158.011681 -152.882841 118.471952 -104.248532 151.747317 -69.711408 -62.545585 -23.386666 -27.474181 78.861044 89.037206 0
1697 -61.513758 -29.462591 240.696335 -62.06218 31.335852 259.310222 -20.72634 -29.6253 245.423222 -26.984808 31.513312 266.355896 -68.94781 5.760169 254.031253 -43.869135 65.220219 264.416075 -21.354574 3.138222 262.443304 0 0 0 0 0.000155 0 0 2.742719 -4.188913 -144.206261 135.828435 -152.547982 158.033421 -152.779975 118.440261 -104.359701 151.779894 -69.691595 -62.550496 -23.411591 -27.469505 78.847135 89.031551 0
1734 -61.496824 -29.463533 240.675306 -62.060666 31.334475 259.304166 -20.721588 -29.625151 245.41688 -26.984102 31.514418 266.355276 -68.939549 5.757431 254.021144 -43.873629 65.234178 264.441872 -21.353105 3.141245 262.435961 0 0 0 0 0.000125 0 0 2.750856 -4.186082 -144.200603 135.828439 -152.54914 158.050853 -152.689326 118.41235 -104.459357 151.810674 -69.673982 -62.553212 -23.434077 -27.467055 78.834143 89.025159 0
1765 -61.478502 -29.469728 240.654683 -62.058908 31.332561 259.297848 -20.71784 -29.624999 245.411491 -26.98347 31.515348 266.354823 -68.931729 5.754897 254.011631 -43.877625 65.247416 264.465809 -21.353129 3.143269 262.429261 0 0 0 0 0.000114 0 0 2.75924 -4.184492 -144.197523 135.828539 -152.549163 158.067643 -152.618202 118.383009 -104.543761 151.840392 -69.658719 -62.55669 -23.453984 -27.463788 78.822078 89.020122 0
1801 -61.460298 -29.479283 240.635157 -62.057263 31.330279 259.29203 -20.714459 -29.62485 245.40658 -26.983017 31.515962 266.354442 -68.924308 5.752299 254.002786 -43.881762 65.259004 264.486599 -21.353884 3.145175 262.422848 0 0 0 0 0.000102 0 0 2.769093 -4.185443 -144.19745 135.826564 -152.546666 158.084853 -152.562544 118.345707 -104.607534 151.879079 -69.646161 -62.559887 -23.472093 -27.460838 78.808835 89.014299 0
1835 -61.442882 -29.489136 240.615249 -62.054437 31.327984 259.286022 -20.711756 -29.623631 245.402169 -26.982659 31.516337 266.354179 -68.917692 5.750018 253.994632 -43.885463 65.267819 264.504051 -21.354769 3.146973 262.418032 0 0 0 0 0.000097 0 0 2.779012 -4.186896 -144.198202 135.824411 -152.544573 158.102597 -152.510257 118.306908 -104.664776 151.921502 -69.635914 -62.563268 -23.48791 -27.457728 78.796038 89.007906 0
1871 -61.423689 -29.499656 240.59763 -62.051588 31.325766 259.280705 -20.709416 -29.621616 245.397997 -26.982552 31.516457 266.353774 -68.91169 5.74798 253.987408 -43.887874 65.27347 264.518189 -21.356146 3.149164 262.41374 0 0 0 0 0.000059 0 0 2.788811 -4.191476 -144.205572 135.82262 -152.537679 158.115302 -152.491708 118.273871 -104.703231 151.958063 -69.624489 -62.564291 -23.504645 -27.456942 78.783501 89.002349 0
1901 -61.405849 -29.510015 240.581846 -62.048972 31.324309 259.276795 -20.708108 -29.619715 245.394921 -26.982629 31.5164 266.353393 -68.906581 5.746356 253.98128 -43.890503 65.275908 264.528489 -21.357661 3.151249 262.409902 0 0 0 0 0.000072 0 0 2.799836 -4.196177 -144.21375 135.821395 -152.526907 158.126578 -152.479737 118.243687 -104.717339 151.994372 -69.615692 -62.564633 -23.520802 -27.456845 78.767586 88.996586 0
1936 -61.388779 -29.521522 240.56778 -62.046528 31.322837 259.273696 -20.706967 -29.618528 245.39268 -26.982591 31.516165 266.353273 -68.902326 5.745072 253.976583 -43.892846 65.277326 264.537096 -21.360396 3.154017 262.406135 0 0 0 0 0.000073 0 0 2.810472 -4.200396 -144.221786 135.820995 -152.516252 158.137196 -152.466165 118.216507 -104.728049 152.025172 -69.608015 -62.565855 -23.535612 -27.455812 78.752345 88.992201 0
1971 -61.373115 -29.532394 240.556574 -62.04527 31.321731 259.272003 -20.706028 -29.617402 245.390749 -26.982719 31.515968 266.353321 -68.898487 5.743985 253.972459 -43.895069 65.276355 264.543796 -21.363717 3.158193 262.403631 0 0 0 0 0.000082 0 0 2.823807 -4.20655 -144.231309 135.818208 -152.504307 158.15192 -152.461124 118.178659 -104.726881 152.06805 -69.601508 -62.569142 -23.549245 -27.452786 78.737369 88.986208 0
